time,x,y,yaw,desired_heading,heading_error,P,I,D,PID_output,left_vel,right_vel
1.74377e+09,6.9687,27.9866,178.688,-170.695,10.6178,3.70632,0.00277922,0,3.7091,63.7091,56.2909
1.74377e+09,8.07484,27.9866,178.688,-170.155,11.1571,3.89457,0.00284977,0.0753126,3.97273,63.9727,56.0273
1.74377e+09,8.07484,27.9866,178.688,-170.155,11.1571,3.89457,0.00293316,-0.0749836,3.82252,63.8225,56.1775
1.74377e+09,8.07484,27.9866,178.688,-170.155,11.1571,3.89457,0.00291323,0,3.89748,63.8975,56.1025
1.74377e+09,8.07484,27.9866,178.688,-170.155,11.1571,3.89457,0.00291737,0,3.89749,63.8975,56.1025
1.74377e+09,8.07484,27.9866,178.688,-170.155,11.1571,3.89457,0.00292033,0,3.89749,63.8975,56.1025
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00289572,-0.027834,3.80002,63.8,56.2
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00287557,0.0277763,3.85561,63.8556,56.1444
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00287393,0,3.82784,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00285565,0,3.82782,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00287428,0,3.82784,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00286301,0,3.82782,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00287915,0,3.82784,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.0028591,0,3.82782,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00286901,0,3.82783,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00287108,0,3.82783,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.0028739,0,3.82784,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00286243,0,3.82782,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00287787,0,3.82784,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00286664,0,3.82783,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00287317,0,3.82783,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00285599,0,3.82782,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00288139,0,3.82784,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00287774,0,3.82784,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00285909,0,3.82782,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00285747,0,3.82782,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00287325,0,3.82784,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00286487,0,3.82783,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00287741,0,3.82784,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00285621,0,3.82782,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00288023,0,3.82784,63.8278,56.1722
1.74377e+09,6.9687,30.1731,0,-170.355,-170.355,-59.465,-0.0207947,-25.4016,-84.8875,24,70
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,-0.0208672,50.6267,54.4308,70,24
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00286875,-25.3158,-21.488,38.512,70
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00286959,0,3.82783,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00286756,0,3.82783,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00286902,0,3.82783,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.0028692,0,3.82783,63.8278,56.1722
1.74377e+09,1.438,30.1731,178.688,-174.404,6.90827,2.41144,0.00233827,-0.5655,1.84828,61.8483,58.1517
1.74377e+09,1.438,33.4527,178.688,-173.367,7.94555,2.77352,0.00194923,0.708463,3.48393,63.4839,56.5161
1.74377e+09,2.54414,34.546,178.688,-172.174,9.13898,3.19011,0.00223092,0.0218573,3.2142,63.2142,56.7858
1.74377e+09,3.65028,34.546,178.688,-171.426,9.88661,3.45108,0.00248945,-0.0622711,3.3913,63.3913,56.6087
1.74377e+09,3.65028,34.546,178.688,-171.426,9.88661,3.45108,0.00259379,-0.104168,3.34951,63.3495,56.6505
1.74377e+09,4.75642,34.546,178.688,-170.787,10.5251,3.67394,0.00266729,0.0892988,3.76591,63.7659,56.2341
1.74377e+09,4.75642,34.546,178.688,-170.787,10.5251,3.67394,0.00275544,-0.0891459,3.58755,63.5876,56.4124
1.74377e+09,4.75642,33.4527,178.688,-170.973,10.3393,3.60909,0.0027308,-0.0259446,3.58588,63.5859,56.4141
1.74377e+09,4.75642,33.4527,178.688,-170.973,10.3393,3.60909,0.00271212,0.0258906,3.63769,63.6377,56.3623
1.74377e+09,4.75642,33.4527,178.688,-170.973,10.3393,3.60909,0.00270391,0,3.61179,63.6118,56.3882
1.74377e+09,4.75642,33.4527,178.688,-170.973,10.3393,3.60909,0.00271664,0,3.61181,63.6118,56.3882
1.74377e+09,4.75642,33.4527,178.688,-170.973,10.3393,3.60909,0.00269405,0,3.61178,63.6118,56.3882
1.74377e+09,4.75642,31.2663,178.688,-171.372,9.94089,3.47002,0.00266584,-0.055393,3.4173,63.4173,56.5827
1.74377e+09,4.75642,31.2663,178.688,-171.372,9.94089,3.47002,0.00259501,0.0557871,3.52841,63.5284,56.4716
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00268687,0.088023,3.78094,63.7809,56.2191
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276371,-0.0882074,3.60478,63.6048,56.3952
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277224,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276241,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277874,0,3.69301,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00275643,0,3.69298,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277246,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276258,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277653,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00275918,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277627,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00275973,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277721,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00275672,0,3.69298,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277294,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276566,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276602,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276686,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277524,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276139,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.0027748,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00275947,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277831,0,3.69301,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00275712,0,3.69298,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277167,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276362,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277837,0,3.69301,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00275805,0,3.69298,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277146,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276397,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.0027663,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276759,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276751,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276777,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.0027726,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.0027619,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.0027815,0,3.69301,63.693,56.307
1.74377e+09,6.9687,31.2663,178.688,-170.195,11.117,3.88058,0.0028255,0.0765046,3.95991,63.9599,56.0401
1.74377e+09,9.18098,33.4527,178.688,-169.067,12.2453,4.27442,0.00306912,0.0811065,4.35859,64.3586,55.6414
1.74377e+09,10.2871,33.4527,178.688,-168.721,12.5918,4.39537,0.00323972,-0.109543,4.28907,64.2891,55.7109
1.74377e+09,10.2871,31.2663,178.688,-168.929,12.3838,4.32275,0.0032696,-0.0774211,4.2486,64.2486,55.7514
1.74377e+09,10.2871,30.1731,178.688,-169.038,12.2742,4.28452,0.00322896,0.0137494,4.3015,64.3015,55.6985
1.74377e+09,10.2871,30.1731,178.688,-169.038,12.2742,4.28452,0.00321726,0.0152749,4.30301,64.303,55.697
1.74377e+09,10.2871,30.1731,178.688,-169.038,12.2742,4.28452,0.00320731,0,4.28772,64.2877,55.7123
1.74377e+09,9.18098,30.1731,178.688,-169.424,11.8889,4.15001,0.00316402,-0.053786,4.09938,64.0994,55.9006
1.74377e+09,8.07484,30.1731,178.688,-169.859,11.4535,3.99803,0.00305445,-0.00698984,3.99409,63.9941,56.0059
1.74377e+09,8.07484,30.1731,178.688,-169.859,11.4535,3.99803,0.00300312,0.0606985,4.06173,64.0617,55.9383
1.74377e+09,8.07484,30.1731,178.688,-169.859,11.4535,3.99803,0.00299508,0,4.00102,64.001,55.999
1.74377e+09,8.07484,30.1731,178.688,-169.859,11.4535,3.99803,0.00300769,0,4.00103,64.001,55.999
1.74377e+09,8.07484,30.1731,178.688,-169.859,11.4535,3.99803,0.00299607,0,4.00102,64.001,55.999
1.74377e+09,8.07484,30.1731,178.688,-169.859,11.4535,3.99803,0.00300468,0,4.00103,64.001,55.999
1.74377e+09,8.07484,30.1731,178.688,-169.859,11.4535,3.99803,0.00298663,0,4.00101,64.001,55.999
1.74377e+09,8.07484,30.1731,178.688,-169.859,11.4535,3.99803,0.00299785,0,4.00102,64.001,55.999
1.74377e+09,8.07484,30.1731,178.688,-169.859,11.4535,3.99803,0.00299767,0,4.00102,64.001,55.999
1.74377e+09,8.07484,30.1731,178.688,-169.859,11.4535,3.99803,0.00299827,0,4.00103,64.001,55.999
1.74377e+09,8.07484,30.1731,178.688,-169.859,11.4535,3.99803,0.00299784,0,4.00102,64.001,55.999
1.74377e+09,8.07484,30.1731,178.688,-169.859,11.4535,3.99803,0.00300503,0,4.00103,64.001,55.999
1.74377e+09,8.07484,30.1731,178.688,-169.859,11.4535,3.99803,0.0029922,0,4.00102,64.001,55.999
1.74377e+09,8.07484,30.1731,178.688,-169.859,11.4535,3.99803,0.00299896,0,4.00103,64.001,55.999
1.74377e+09,8.07484,30.1731,178.688,-169.859,11.4535,3.99803,0.00299847,0,4.00103,64.001,55.999
1.74377e+09,8.07484,30.1731,178.688,-169.859,11.4535,3.99803,0.00299853,0,4.00103,64.001,55.999
1.74377e+09,8.07484,30.1731,178.688,-169.859,11.4535,3.99803,0.00299808,0,4.00103,64.001,55.999
1.74377e+09,8.07484,30.1731,178.688,-169.859,11.4535,3.99803,0.00300378,0,4.00103,64.001,55.999
1.74377e+09,8.07484,30.1731,178.688,-169.859,11.4535,3.99803,0.00299425,0,4.00102,64.001,55.999
1.74377e+09,8.07484,30.1731,178.688,-169.859,11.4535,3.99803,0.00300759,0,4.00103,64.001,55.999
1.74377e+09,8.07484,30.1731,178.688,-169.859,11.4535,3.99803,0.00298851,0,4.00102,64.001,55.999
1.74377e+09,8.07484,30.1731,178.688,-169.859,11.4535,3.99803,0.00301199,0,4.00104,64.001,55.999
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00292314,-0.0694742,3.75841,63.7584,56.2416
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00288363,0.0688681,3.89671,63.8967,56.1033
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00285183,0,3.82781,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00287413,0,3.82784,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00286426,0,3.82783,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.0028781,0,3.82784,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00285764,0,3.82782,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00288235,0,3.82784,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00285569,0,3.82782,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.0028734,0,3.82784,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00286335,0,3.82783,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00287417,0,3.82784,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00286429,0,3.82783,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00286828,0,3.82783,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00286938,0,3.82783,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00286836,0,3.82783,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00286811,0,3.82783,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00287466,0,3.82784,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00286455,0,3.82783,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00286798,0,3.82783,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00286882,0,3.82783,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00287226,0,3.82783,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00286419,0,3.82783,63.8278,56.1722
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00287307,0,3.82783,63.8278,56.1722
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00281392,-0.053976,3.63906,63.6391,56.3609
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00281349,0.101856,3.91488,63.9149,56.0851
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.002858,-0.0479867,3.76508,63.7651,56.2349
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00286194,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00280719,-0.0480861,3.64495,63.6449,56.3551
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276841,0.0479796,3.74097,63.741,56.259
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276738,0,3.69299,63.693,56.307
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.0028144,0.0479628,3.86098,63.861,56.139
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285708,-0.048002,3.76506,63.7651,56.2349
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285788,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285695,0,3.81306,63.8131,56.1869
1.74377e+09,4.75642,33.4527,178.688,-170.973,10.3393,3.60909,0.00279392,-0.080111,3.53177,63.5318,56.4682
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00276987,0.161613,3.97459,63.9746,56.0254
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285787,-0.0804414,3.73262,63.7326,56.2674
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285688,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285862,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285968,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285554,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285665,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00286358,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285331,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00286926,0,3.81308,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00284529,0,3.81305,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00286325,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285519,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285473,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285698,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00286344,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285479,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285536,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285675,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00286379,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285114,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00286827,0,3.81308,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00284761,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.0028674,0,3.81308,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285169,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285889,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285356,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285881,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285607,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00286653,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00284882,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285772,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285768,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285783,0,3.81307,63.8131,56.1869
1.74377e+09,9.18098,30.1731,178.688,-169.424,11.8889,4.15001,0.00298497,0.135924,4.28892,64.2889,55.7111
1.74377e+09,8.07484,31.2663,178.688,-169.719,11.593,4.04673,0.00308722,-0.176459,3.87336,63.8734,56.1266
1.74377e+09,6.9687,33.4527,178.688,-169.896,11.4166,3.98513,0.00299867,0.016746,4.00487,64.0049,55.9951
1.74377e+09,6.9687,33.4527,178.688,-169.896,11.4166,3.98513,0.00299892,0.0245567,4.01268,64.0127,55.9873
1.74377e+09,6.9687,33.4527,178.688,-169.896,11.4166,3.98513,0.00297859,0,3.98811,63.9881,56.0119
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00304665,0.0613981,4.20308,64.2031,55.7969
1.74377e+09,9.18098,33.4527,178.688,-169.067,12.2453,4.27442,0.00315756,-0.00708353,4.27049,64.2705,55.7295
1.74377e+09,9.18098,33.4527,178.688,-169.067,12.2453,4.27442,0.00320353,-0.054352,4.22327,64.2233,55.7767
1.74377e+09,9.18098,31.2663,178.688,-169.3,12.0121,4.193,0.0031744,-0.0325762,4.1636,64.1636,55.8364
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00312485,0.0108192,4.15258,64.1526,55.8474
1.74377e+09,9.18098,33.4527,178.688,-169.067,12.2453,4.27442,0.00315465,0.0760653,4.35364,64.3536,55.6464
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00317099,-0.108075,4.03373,64.0337,55.9663
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00308893,0.0545779,4.1963,64.1963,55.8037
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.0031146,0,4.14175,64.1418,55.8582
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00309558,0,4.14173,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00311265,0,4.14175,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00309192,0,4.14173,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00311863,0,4.14175,64.1418,55.8582
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00309217,0,4.14173,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00310175,0,4.14174,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00310364,0,4.14174,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00310455,0,4.14174,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00310386,0,4.14174,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00310412,0,4.14174,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00310449,0,4.14174,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00311321,0,4.14175,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00309393,0,4.14173,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.0031132,0,4.14175,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00309392,0,4.14173,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00310957,0,4.14175,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00309999,0,4.14174,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.0031074,0,4.14174,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00309906,0,4.14173,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00311043,0,4.14175,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00310107,0,4.14174,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00310108,0,4.14174,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00310383,0,4.14174,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00310861,0,4.14174,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.0030998,0,4.14174,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.0031077,0,4.14174,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00310138,0,4.14174,64.1417,55.8583
1.74377e+09,8.07484,33.4527,178.688,-169.456,11.8563,4.13864,0.00310749,0,4.14174,64.1417,55.8583
